6.00604166666	2.86395795968e-12
6.03249999999	5.86327431051e-12
6.05895833334	2.13189466081e-12
6.08541666666	3.21137783033e-12
6.11187499999	3.79567488551e-12
6.13833333333	3.82274656374e-12
6.16479166667	5.69294833497e-12
6.19125	7.65113306045e-12
6.21770833334	6.37538022374e-12
6.24416666667	1.2125855875e-12
6.27062499999	9.16940301465e-12
6.29708333334	6.59646559598e-12
6.32354166666	4.3630521418e-12
6.35	1.02861097417e-11
6.37645800762	-9.17233690778e-09
6.4029173945	4.1024968267e-08
6.4293754269	3.61056111853e-08
6.45583252012	-9.17115534182e-08
6.48229193032	3.71917348119e-08
6.5087500046	7.85948346405e-10
6.5352091709	1.65585909677e-07
6.5616663545	-7.05788419086e-08
6.58812412181	-2.23568941529e-07
6.61458294944	-1.08691448055e-07
6.6410411021	-1.76014631892e-07
6.66750019334	6.5837673997e-08
6.69395759064	-2.74317334705e-07
12.7000023958	6.00604111141
12.700003518	6.03249920021
12.6999962717	6.05895916449
12.7000022747	6.08541616958
12.6999998756	6.11187502664
12.6999998869	6.13833335707
12.700002304	6.16479119342
12.6999962577	6.19125075239
12.7000034668	6.21770765138
12.7000021893	6.24416624551
12.7000032891	6.27062438147
12.7000002253	6.29708329193
12.6999995279	6.32354175138
12.7000001056	6.3499999815
12.6999997721	6.37645837228
12.699999615	6.40291673081
12.6999996316	6.4293750598
12.69999982	6.45583336179
12.7000001784	6.48229163922
12.6999996097	6.50875005838
12.7000003048	6.53520828903
12.7000000705	6.56166665672
12.7000000031	6.58812499957
12.7000001032	6.61458331963
12.7000003716	6.64104161892
12.6999997095	6.6675000361
12.7000003175	6.6939582952
6.69395885472	12.7000001305
6.66750050003	12.7000001157
6.64104201213	12.7000000733
6.61458352149	12.7000000364
6.58812410063	12.6999998435
6.56166762344	12.7000001481
6.53520927006	12.700000127
6.5087491583	12.6999999022
6.48229240795	12.7000000719
6.45583377618	12.7000000344
6.42937515244	12.7000000089
6.40291600578	12.6999999744
6.37645929243	12.7000000186
6.35	12.7
6.32354070757	12.7000000186
6.29708399422	12.6999999744
6.27062484756	12.7000000089
6.24416622382	12.7000000344
6.21770759205	12.7000000719
6.1912508417	12.6999999022
6.16479072994	12.700000127
6.13833237656	12.7000001481
6.11187589937	12.6999998435
6.08541647851	12.7000000364
6.05895798787	12.7000000733
6.03249949997	12.7000001157
6.00604114528	12.7000001305
2.93939473314e-05	6.69396186358
2.44875019039e-05	6.66750304359
1.72169708322e-05	6.64104387884
7.58759355874e-06	6.61458434014
-4.39542159293e-06	6.58812439825
-1.87269269026e-05	6.56166402392
-3.54018647705e-05	6.53520318783
-5.44152982666e-05	6.50874186066
3.37793675816e-05	6.48229686252
1.00323574897e-05	6.45583491911
-1.60412330993e-05	6.42937239613
-4.44372707249e-05	6.40290926389
3.4093931849e-05	6.37646415871
9.86057038128e-07	6.3500001727
-3.44355652376e-05	6.32353548757
3.68357987801e-05	6.29709010157
-3.28912443033e-06	6.27062438147
-4.57226134543e-05	6.24415787075
1.82821044602e-05	6.21771192955
-2.88541786073e-05	6.19124419885
3.02647726432e-05	6.16479788315
-2.15806707564e-05	6.13832880639
3.26362648718e-05	6.11188198885
-2.39298085377e-05	6.08541143724
2.53634403992e-05	6.05896398762
-3.59404759942e-05	6.03249182919
8.4013447364e-06	6.00604361381
